product_name,product_group,price_per_unit,tier,seller,date,margin
espinaca,espinaca,24.2205686892649,local,local_market_33.9,2026-02-13,0.338617933366913
espinaca,espinaca,21.2676538464228,local,local_market_16.3,2026-02-13,0.16294238504488
melón cantaloupe # 27,melon,17.2193551607111,local,local_market_19.1,2026-02-13,0.190696394804399
melón cantaloupe # 27,melon,16.2758003992677,local,local_market_15.6,2026-02-13,0.156085462169722
melón cantaloupe # 27,melon,18.9979507477249,local,local_market_25.7,2026-02-13,0.257186592707876
melón cantaloupe # 27,melon,17.5772458560316,local,local_market_18.7,2026-02-13,0.187168055248912
melón cantaloupe # 27,melon,19.3029093974163,local,local_market_26.1,2026-02-13,0.260536393069197
melón cantaloupe # 27,melon,19.0643430537681,local,local_market_32.9,2026-02-13,0.328765635180753
melón cantaloupe # 27,melon,17.5728204806198,local,local_market_16.4,2026-02-13,0.16395163073903
melón cantaloupe # 27,melon,20.2391711565525,local,local_market_38.4,2026-02-13,0.383797824534122
melón cantaloupe # 27,melon,18.4374188862227,local,local_market_29.4,2026-02-13,0.293749936367385
melón cantaloupe # 27,melon,16.94065124337,local,local_market_20.9,2026-02-13,0.209316030703485
melón cantaloupe # 27,melon,18.72809642537,local,local_market_34.4,2026-02-13,0.344063481874764
melón cantaloupe # 27,melon,17.8880744578203,local,local_market_23.8,2026-02-13,0.237820109794848
melón cantaloupe # 27,melon,19.9179846780778,local,local_market_36.6,2026-02-13,0.36589933586074
melón cantaloupe # 27,melon,16.0936289206315,local,local_market_15.4,2026-02-13,0.154440062737558
melón cantaloupe # 27,melon,16.9126508514164,local,local_market_17,2026-02-13,0.17000879694242
melón cantaloupe # 27,melon,19.4430720911495,local,local_market_33.8,2026-02-13,0.33810575135285
melón cantaloupe # 27,melon,17.6481680587672,local,local_market_21,2026-02-13,0.210033465328161
melón cantaloupe # 27,melon,18.508503567398,local,local_market_30.5,2026-02-13,0.305195876315702
melón cantaloupe # 27,melon,17.5002022177124,local,local_market_21.3,2026-02-13,0.213048270763829
melón cantaloupe # 27,melon,20.1456236969216,local,local_market_37.1,2026-02-13,0.371238244499546
melón cantaloupe # 27,melon,19.4243156215272,local,local_market_32.7,2026-02-13,0.327386005001608
melón cantaloupe # 27,melon,17.6456826720836,local,local_market_20.4,2026-02-13,0.204374292609282
melón cantaloupe # 27,melon,18.2623900235274,local,local_market_26.2,2026-02-13,0.261963490198832
melón cantaloupe # 27,melon,18.4465552446944,local,local_market_24.8,2026-02-13,0.247616578568704
melón cantaloupe # 27,melon,19.4468560877919,local,local_market_28.4,2026-02-13,0.284123189083766
melón cantaloupe # 27,melon,17.5255216683167,local,local_market_21.2,2026-02-13,0.211746226332616
melón cantaloupe # 27,melon,18.2211313289388,local,local_market_24.1,2026-02-13,0.241006865608506
melón cantaloupe # 27,melon,18.7607655611847,local,local_market_26.8,2026-02-13,0.268129632377531
melón cantaloupe # 27,melon,18.3380278230351,local,local_market_30.4,2026-02-13,0.303873272880446
melón cantaloupe # 27,melon,17.3911227414081,local,local_market_22.9,2026-02-13,0.228653606062289
melón cantaloupe # 27,melon,16.9400203192154,local,local_market_20.3,2026-02-13,0.202916252112482
melón cantaloupe # 27,melon,17.9060720135646,local,local_market_26.2,2026-02-13,0.26214926361572
melón cantaloupe # 27,melon,18.4946633327802,local,local_market_31.2,2026-02-13,0.311815003317315
melón cantaloupe # 27,melon,18.3737894162876,local,local_market_28,2026-02-13,0.279720307711978
melón cantaloupe # 27,melon,18.7597683032737,local,local_market_29.9,2026-02-13,0.299131768732332
melón cantaloupe # 27,melon,17.5974532219711,local,local_market_16.4,2026-02-13,0.164445290551521
melón cantaloupe # 27,melon,19.7390012258902,local,local_market_36.5,2026-02-13,0.364545120194089
melón cantaloupe # 27,melon,17.1463049052545,local,local_market_17.7,2026-02-13,0.177498680457938
melón cantaloupe # 27,melon,20.4603134945365,local,local_market_39.8,2026-02-13,0.397537963965442
melón cantaloupe # 27,melon,18.2021566445772,local,local_market_29.5,2026-02-13,0.295182690059301
melón cantaloupe # 27,melon,20.8208370885966,local,local_market_39.9,2026-02-13,0.399108592804987
melón cantaloupe # 27,melon,17.5372484451626,local,local_market_23.2,2026-02-13,0.232308689306956
melón cantaloupe # 27,melon,17.740856678191,local,local_market_18.6,2026-02-13,0.186361110338476
melón cantaloupe # 27,melon,16.3798368854992,local,local_market_16.9,2026-02-13,0.169461591495201
melón cantaloupe # 27,melon,18.5427500903744,local,local_market_27.5,2026-02-13,0.275196940090973
melón cantaloupe # 27,melon,17.7459437868761,local,local_market_21.9,2026-02-13,0.219313317770138
melón cantaloupe # 27,melon,19.666276807882,local,local_market_37.6,2026-02-13,0.376160509570036
melón cantaloupe # 27,melon,17.1268620970473,local,local_market_22.5,2026-02-13,0.225192780350335
melón cantaloupe # 27,melon,18.4139513678968,local,local_market_24.6,2026-02-13,0.245919353188947
melón cantaloupe # 27,melon,18.243371925027,local,local_market_25.1,2026-02-13,0.251183687860612
melón cantaloupe # 27,melon,18.6821505196588,local,local_market_28.2,2026-02-13,0.282253346673679
melón cantaloupe # 27,melon,20.1847439564502,local,local_market_33.5,2026-02-13,0.335143491835333
melón cantaloupe # 27,melon,18.1850939493036,local,local_market_25.2,2026-02-13,0.252306423592381
melón cantaloupe # 27,melon,17.9663233350561,local,local_market_31.2,2026-02-13,0.312068464502227
melón cantaloupe # 27,melon,18.4101687085946,local,local_market_31.1,2026-02-13,0.310673449223395
melón cantaloupe # 27,melon,19.0822406596062,local,local_market_32,2026-02-13,0.319802659307607
melón cantaloupe # 27,melon,15.8817608410958,local,local_market_15.7,2026-02-13,0.156910551921465
melón cantaloupe # 27,melon,17.2687960080533,local,local_market_23.5,2026-02-13,0.234675355930813
melón cantaloupe # 27,melon,17.6580340447166,local,local_market_22,2026-02-13,0.219846633181442
melón cantaloupe # 27,melon,16.4184308462244,local,local_market_15.1,2026-02-13,0.151002492906991
melón cantaloupe # 27,melon,19.5307065266795,local,local_market_32.8,2026-02-13,0.327695751714055
melón cantaloupe # 27,melon,17.1048437964107,local,local_market_21.3,2026-02-13,0.213350625976454
melón cantaloupe # 27,melon,19.1270968935426,local,local_market_36.2,2026-02-13,0.361794332542922
melón cantaloupe # 27,melon,18.9177706866593,local,local_market_29.8,2026-02-13,0.297635505301878
melón cantaloupe # 27,melon,18.9910376572902,local,local_market_33.4,2026-02-13,0.333649933955167
melón cantaloupe # 27,melon,19.0416795904841,local,local_market_31.8,2026-02-13,0.318257914949209
melón cantaloupe # 27,melon,18.9877896525175,local,local_market_27.8,2026-02-13,0.27750103889266
melón cantaloupe # 27,melon,19.210398180092,local,local_market_33,2026-02-13,0.329775673546828
melón cantaloupe # 27,melon,16.5804288370288,local,local_market_18.7,2026-02-13,0.18657519974513
melón cantaloupe # 27,melon,16.7220209759337,local,local_market_16.1,2026-02-13,0.161372180248145
melón cantaloupe # 27,melon,20.0271476741347,local,local_market_37.2,2026-02-13,0.372045412461739
melón cantaloupe # 27,melon,19.9793388168764,local,local_market_34,2026-02-13,0.340102968539577
melón cantaloupe # 27,melon,20.3954768702026,local,local_market_38.8,2026-02-13,0.387804257019889
melón cantaloupe # 27,melon,19.271781215147,local,local_market_31.4,2026-02-13,0.31365725704236
melón cantaloupe # 27,melon,19.7690509340682,local,local_market_36.8,2026-02-13,0.368222347670235
melón cantaloupe # 27,melon,18.3149268793448,local,local_market_28.1,2026-02-13,0.28124661060283
melón cantaloupe # 27,melon,17.2196548973694,local,local_market_19.6,2026-02-13,0.195616120740306
melón cantaloupe # 27,melon,17.6198926186694,local,local_market_19.7,2026-02-13,0.197313316783402
melón cantaloupe # 27,melon,19.0665404137515,local,local_market_31.7,2026-02-13,0.316979542991612
melón cantaloupe # 27,melon,17.2338653528881,local,local_market_19.9,2026-02-13,0.198548560182098
melón cantaloupe # 27,melon,19.5301695701016,local,local_market_33.1,2026-02-13,0.330720263801049
melón cantaloupe # 27,melon,18.0594588415558,local,local_market_21.9,2026-02-13,0.218814612808637
melón cantaloupe # 27,melon,18.8868900759853,local,local_market_34.2,2026-02-13,0.342367783049122
melón cantaloupe # 27,melon,17.9957013151121,local,local_market_25.1,2026-02-13,0.251071727985982
melón cantaloupe # 27,melon,17.8969066034676,local,local_market_25.5,2026-02-13,0.254616360447835
melón cantaloupe # 27,melon,20.5501442443392,local,local_market_38.4,2026-02-13,0.383779224508908
melón cantaloupe # 27,melon,18.7865606285807,local,local_market_28.1,2026-02-13,0.28135760469595
melón cantaloupe # 27,melon,19.07645012659,local,local_market_28.2,2026-02-13,0.281748235726263
melón cantaloupe # 27,melon,17.6451170693343,local,local_market_25.7,2026-02-13,0.257351165439468
melón cantaloupe # 27,melon,18.9432286001097,local,local_market_27.6,2026-02-13,0.275556989398319
melón cantaloupe # 27,melon,18.7635109525657,local,local_market_31.5,2026-02-13,0.31505213198252
melón cantaloupe # 27,melon,17.1755231989411,local,local_market_18.7,2026-02-13,0.186592854827177
melón cantaloupe # 27,melon,19.8907853049253,local,local_market_33.8,2026-02-13,0.337878821976483
melón cantaloupe # 27,melon,20.4763366979474,local,local_market_39.3,2026-02-13,0.393112619325984
melón cantaloupe # 27,melon,18.0104723512994,local,local_market_20.9,2026-02-13,0.20927359679481
melón cantaloupe # 27,melon,20.0712832193154,local,local_market_35.1,2026-02-13,0.351461917371489
melón cantaloupe # 27,melon,17.7975263847279,local,local_market_18.1,2026-02-13,0.181006269506179
melón cantaloupe # 27,melon,16.7562064924102,local,local_market_18.2,2026-02-13,0.181645969545934
melón cantaloupe # 27,melon,17.5474707986295,local,local_market_23.3,2026-02-13,0.232537910377141
melón cantaloupe # 27,melon,19.1250899262948,local,local_market_38.8,2026-02-13,0.388138481625356
melon cantaloupe # 36,melon,15.2423940241376,local,local_market_16.3,2026-02-13,0.162508262996562
melon cantaloupe # 36,melon,18.09070129567,local,local_market_35,2026-02-13,0.349791223159991
melon cantaloupe # 36,melon,16.7992540083925,local,local_market_28.6,2026-02-13,0.285541372175794
melon cantaloupe # 36,melon,18.074097620809,local,local_market_35.4,2026-02-13,0.353855421976186
melon cantaloupe # 36,melon,15.7082642214654,local,local_market_19.1,2026-02-13,0.190945820801426
melon cantaloupe # 36,melon,15.6976149721131,local,local_market_24.9,2026-02-13,0.248540948529262
melon cantaloupe # 36,melon,16.5813393276308,local,local_market_24.6,2026-02-13,0.24647825389402
melon cantaloupe # 36,melon,17.066266816599,local,local_market_27.3,2026-02-13,0.272544445970561
melon cantaloupe # 36,melon,14.9980059448156,local,local_market_16.3,2026-02-13,0.163456302636769
melon cantaloupe # 36,melon,18.3418696613728,local,local_market_36.8,2026-02-13,0.36778187493328
melon cantaloupe # 36,melon,18.9141278438383,local,local_market_39.7,2026-02-13,0.397015099681448
melon cantaloupe # 36,melon,18.8783925786258,local,local_market_37.4,2026-02-13,0.37431405383395
melon cantaloupe # 36,melon,14.7388478369797,local,local_market_16.5,2026-02-13,0.164846001693513
melon cantaloupe # 36,melon,18.2786152621882,local,local_market_36.8,2026-02-13,0.367959266912658
melon cantaloupe # 36,melon,18.1586127283802,local,local_market_33.1,2026-02-13,0.33100908503402
melon cantaloupe # 36,melon,16.1275634813961,local,local_market_23.5,2026-02-13,0.235328600020148
melon cantaloupe # 36,melon,15.4305750692203,local,local_market_15.8,2026-02-13,0.158162806043401
melon cantaloupe # 36,melon,17.3446330466731,local,local_market_33.5,2026-02-13,0.335220468090847
melon cantaloupe # 36,melon,18.655437202137,local,local_market_37,2026-02-13,0.370464271667879
melon cantaloupe # 36,melon,16.0224402867792,local,local_market_20.3,2026-02-13,0.202657394728158
melon cantaloupe # 36,melon,16.6638982488232,local,local_market_30.6,2026-02-13,0.305584955587983
melon cantaloupe # 36,melon,16.9326775449894,local,local_market_28.8,2026-02-13,0.288349725224543
melon cantaloupe # 36,melon,16.0124094624665,local,local_market_29,2026-02-13,0.289773867093027
melon cantaloupe # 36,melon,14.9079026384706,local,local_market_15.5,2026-02-13,0.154585773509461
melon cantaloupe # 36,melon,17.9095353601547,local,local_market_33.3,2026-02-13,0.333174763340503
melon cantaloupe # 36,melon,16.4415618885648,local,local_market_24.7,2026-02-13,0.246765514055733
melon cantaloupe # 36,melon,16.5173856495765,local,local_market_25.9,2026-02-13,0.259097163425759
melon cantaloupe # 36,melon,16.2963639822906,local,local_market_25.4,2026-02-13,0.254222279158421
melon cantaloupe # 36,melon,16.9454707168403,local,local_market_28.2,2026-02-13,0.281942253326997
melon cantaloupe # 36,melon,16.1791631127435,local,local_market_19.6,2026-02-13,0.19647161194589
melon cantaloupe # 36,melon,18.2324237406509,local,local_market_37.4,2026-02-13,0.374062680732459
melon cantaloupe # 36,melon,16.7564273908265,local,local_market_26.2,2026-02-13,0.261904278688598
melon cantaloupe # 36,melon,15.608574055142,local,local_market_21.8,2026-02-13,0.21783181783976
melon cantaloupe # 36,melon,18.6211234239706,local,local_market_34.8,2026-02-13,0.347537728643511
melon cantaloupe # 36,melon,16.561730684814,local,local_market_22.8,2026-02-13,0.228168637817726
melon cantaloupe # 36,melon,17.8340857248828,local,local_market_37.1,2026-02-13,0.370948505797423
melon cantaloupe # 36,melon,18.1997778086922,local,local_market_37.1,2026-02-13,0.370795779838227
melon cantaloupe # 36,melon,16.965099388815,local,local_market_34.6,2026-02-13,0.345750802929979
melon cantaloupe # 36,melon,15.7464527854174,local,local_market_20.3,2026-02-13,0.202878154325299
melon cantaloupe # 36,melon,15.4280234029276,local,local_market_19.7,2026-02-13,0.197064451267943
melon cantaloupe # 36,melon,18.3676243370038,local,local_market_34.3,2026-02-13,0.342998666723724
melon cantaloupe # 36,melon,18.2494276831874,local,local_market_39,2026-02-13,0.389737004798371
melon cantaloupe # 36,melon,15.6928109205142,local,local_market_16.8,2026-02-13,0.168211604212411
melon cantaloupe # 36,melon,17.2298208252152,local,local_market_34.5,2026-02-13,0.345436919631902
melon cantaloupe # 36,melon,15.7288950981252,local,local_market_18,2026-02-13,0.180221823544707
melon cantaloupe # 36,melon,15.6966075377281,local,local_market_20.7,2026-02-13,0.206983416900039
melon cantaloupe # 36,melon,14.5096391093817,local,local_market_16.7,2026-02-13,0.167421900585759
melon cantaloupe # 36,melon,14.9320363942384,local,local_market_16,2026-02-13,0.160379829269368
melon cantaloupe # 36,melon,18.2439919764289,local,local_market_29,2026-02-13,0.290389987092931
melon cantaloupe # 36,melon,15.3291235736453,local,local_market_18.7,2026-02-13,0.186642069171648
melon cantaloupe # 36,melon,17.8005482370327,local,local_market_33.2,2026-02-13,0.331966077594552
melon cantaloupe # 36,melon,15.4848652779652,local,local_market_16.5,2026-02-13,0.164774131937884
melon cantaloupe # 36,melon,15.8030557015155,local,local_market_20.6,2026-02-13,0.20614017881453
melon cantaloupe # 36,melon,17.4531717738263,local,local_market_25.7,2026-02-13,0.257143679342698
melon cantaloupe # 36,melon,16.1218653383045,local,local_market_29.9,2026-02-13,0.299460929329507
melon cantaloupe # 36,melon,17.8718578306252,local,local_market_38.4,2026-02-13,0.383674211194739
